pathway,model,scenario,year,CarbonBudget_CB_GtCO2,variable,unit
REMIND 2.1.CEMICS_GDPgrowth_2C,REMIND 2.1,CEMICS_GDPgrowth_2C,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.CEMICS_HotellingConst_2C,REMIND 2.1,CEMICS_HotellingConst_2C,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.CEMICS_Linear_2C,REMIND 2.1,CEMICS_Linear_2C,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.CEMICS_opt_1p5,REMIND 2.1,CEMICS_opt_1p5,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.CEMICS_opt_2C,REMIND 2.1,CEMICS_opt_2C,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.LeastTotalCost_CBA_brkLR15_SSP2_P50,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.LeastTotalCost_CBA_brkSR15_SSP2_P50,REMIND 2.1,LeastTotalCost_CBA_brkSR15_SSP2_P50,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.LeastTotalCost_CEA_brkLR15_SSP2_P50,REMIND 2.1,LeastTotalCost_CEA_brkLR15_SSP2_P50,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.LeastTotalCost_CEA_brkSR15_SSP2_P50,REMIND 2.1,LeastTotalCost_CEA_brkSR15_SSP2_P50,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.LeastTotalCost_LTC_brkLR15_SSP1_P50,REMIND 2.1,LeastTotalCost_LTC_brkLR15_SSP1_P50,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.LeastTotalCost_LTC_brkLR15_SSP2_P50,REMIND 2.1,LeastTotalCost_LTC_brkLR15_SSP2_P50,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.LeastTotalCost_LTC_brkLR15_SSP5_P50,REMIND 2.1,LeastTotalCost_LTC_brkLR15_SSP5_P50,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.LeastTotalCost_LTC_brkSR15_SSP1_P50,REMIND 2.1,LeastTotalCost_LTC_brkSR15_SSP1_P50,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.LeastTotalCost_LTC_brkSR15_SSP2_P50,REMIND 2.1,LeastTotalCost_LTC_brkSR15_SSP2_P50,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.LeastTotalCost_LTC_brkSR15_SSP5_P50,REMIND 2.1,LeastTotalCost_LTC_brkSR15_SSP5_P50,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.R2p1_SSP1-PkBudg1100,REMIND 2.1,R2p1_SSP1-PkBudg1100,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.R2p1_SSP1-PkBudg1300,REMIND 2.1,R2p1_SSP1-PkBudg1300,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.R2p1_SSP1-PkBudg900,REMIND 2.1,R2p1_SSP1-PkBudg900,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND 2.1.R2p1_SSP2-PkBudg1100,REMIND 2.1,R2p1_SSP2-PkBudg1100,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.R2p1_SSP2-PkBudg1300,REMIND 2.1,R2p1_SSP2-PkBudg1300,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.R2p1_SSP2-PkBudg900,REMIND 2.1,R2p1_SSP2-PkBudg900,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND 2.1.R2p1_SSP5-PkBudg1100,REMIND 2.1,R2p1_SSP5-PkBudg1100,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.R2p1_SSP5-PkBudg1300,REMIND 2.1,R2p1_SSP5-PkBudg1300,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND 2.1.TechCost-SSP2-B1100-bioH,REMIND 2.1,TechCost-SSP2-B1100-bioH,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.TechCost-SSP2-B1100-ccsH,REMIND 2.1,TechCost-SSP2-B1100-ccsH,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.TechCost-SSP2-B1100-coalH,REMIND 2.1,TechCost-SSP2-B1100-coalH,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.TechCost-SSP2-B1100-elh2H,REMIND 2.1,TechCost-SSP2-B1100-elh2H,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.TechCost-SSP2-B1100-gasH,REMIND 2.1,TechCost-SSP2-B1100-gasH,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.TechCost-SSP2-B1100-nucH,REMIND 2.1,TechCost-SSP2-B1100-nucH,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.TechCost-SSP2-B1100-oilH,REMIND 2.1,TechCost-SSP2-B1100-oilH,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.TechCost-SSP2-B1100-spvH,REMIND 2.1,TechCost-SSP2-B1100-spvH,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND 2.1.TechCost-SSP2-B1100-windH,REMIND 2.1,TechCost-SSP2-B1100-windH,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-Buildings 2.0.BEG-Budg600,REMIND-Buildings 2.0,BEG-Budg600,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-Buildings 2.0.BEG-Budg600-EG,REMIND-Buildings 2.0,BEG-Budg600-EG,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.5.SSP1-19,REMIND-MAgPIE 1.5,SSP1-19,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.5.SSP1-26,REMIND-MAgPIE 1.5,SSP1-26,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.5.SSP2-26,REMIND-MAgPIE 1.5,SSP2-26,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.5.SSP5-26,REMIND-MAgPIE 1.5,SSP5-26,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.CD-LINKS_INDC2030i_1600,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1600,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.CD-LINKS_NDC2030i_1000,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NDC2030i_1000,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.CD-LINKS_NPi2020_1600,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.CO_Bridge,REMIND-MAgPIE 1.7-3.0,CO_Bridge,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_1.5C_cost100,REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_1.5C_full,REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_Med2C_cost100,REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_Med2C_limbio,REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_Med2C_nobeccs,REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_Med2C_nofuel,REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_Med2C_none,REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_none,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_WB2C_cost100,REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_cost100,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_WB2C_full,REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_full,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_WB2C_limbio,REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_limbio,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_WB2C_nobeccs,REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nobeccs,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_WB2C_nofuel,REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nofuel,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_WB2C_none,REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_none,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.EMF33_tax_hi_full,REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_full,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 1.7-3.0.SMP_2C_lifesty,REMIND-MAgPIE 1.7-3.0,SMP_2C_lifesty,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.0-4.1.Diff_1300Gt_hybrid_def,REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_hybrid_def,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.0-4.1.Diff_1300Gt_no-transfer_def,REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.0-4.1.Diff_1300Gt_uniform-pricing_def,REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_uniform-pricing_def,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.CEMICS_SSP2-2C-fullCDR,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-2C-fullCDR,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.CEMICS_SSP2-2C-minCDR,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-2C-minCDR,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1000,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1000_COV,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_COV,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1000_COV_NDCp,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_COV_NDCp,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1000_NDCp,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_NDCp,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1000f,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1000f_COV,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_COV,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1000f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_COV_NDCp,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1000f_NDCp,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_NDCp,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1200,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1200,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1200f,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1200f,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1400,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1400,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_1400f,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1400f,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_700,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_700f,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700f,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_800,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_800f,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_900,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_900,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_INDCi2030_900f,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_900f,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_1000,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_1000_COV,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000_COV,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_1000f,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000f,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_1000f_COV,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000f_COV,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_1200,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1200,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_1200f,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1200f,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_1400,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1400,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_1400f,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1400f,2100,"(1150,1475]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_700,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_700,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_700f,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_700f,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_800,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_800,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_800f,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_800f,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_900,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_900,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.EN_NPi2020_900f,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_900f,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.NGFS2_Below 2°C,REMIND-MAgPIE 2.1-4.2,NGFS2_Below 2°C,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.NGFS2_Below 2°C - IPD-95th,REMIND-MAgPIE 2.1-4.2,NGFS2_Below 2°C - IPD-95th,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.NGFS2_Below 2°C - IPD-median,REMIND-MAgPIE 2.1-4.2,NGFS2_Below 2°C - IPD-median,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.NGFS2_Delayed Transition,REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.NGFS2_Net-Zero 2050,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.NGFS2_Net-Zero 2050 - IPD-95th,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.NGFS2_Net-Zero 2050 - IPD-median,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.2.SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.3.DeepElec_SSP2_ HighRE_Budg1100,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg1100,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.3.DeepElec_SSP2_ HighRE_Budg1300,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg1300,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.3.DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,2100,"(175,500]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.3.DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-MAgPIE 2.1-4.3.DeepElec_SSP2_def_Budg1300,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1300,2100,"(825,1150]",Price|Carbon,US$2010/t CO2
REMIND-Transport 2.1.Transport_Budg1100_Conv,REMIND-Transport 2.1,Transport_Budg1100_Conv,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-Transport 2.1.Transport_Budg1100_Conv-LowD,REMIND-Transport 2.1,Transport_Budg1100_Conv-LowD,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-Transport 2.1.Transport_Budg1100_ConvSyn,REMIND-Transport 2.1,Transport_Budg1100_ConvSyn,2100,"(500,825]",Price|Carbon,US$2010/t CO2
REMIND-Transport 2.1.Transport_Budg1100_ElecPush,REMIND-Transport 2.1,Transport_Budg1100_ElecPush,2100,"(500,825]",Price|Carbon,US$2010/t CO2
